Url, News_Title ,Author,Publish date,Category, Body Stracture , Stracture_Summary,Image of the news ,site
https://www.heraldscotland.com/ , "Half of patient care errors due to poor hospital-GP communications, MSPs told" ,None,"Feb 22/2023",None, body --> div --> div --> div --> div --> div --> section --> div --> div --> article --> div ,None, /resources/images/128x85/1x/0/16480269.jpg , https://www.heraldscotland.com/news/23337529.half-patient-care-errors-due-communication-blunders/
https://www.heraldscotland.com/ , "Scotland have talent to leave bitter taste in Galthie’s mouth again - Martin Hannan ",None,"Feb 22/2023",None, body --> div --> div --> div --> div --> div --> section --> article ,"It was always going to be the case that this year’s Guinness Six Nations would prove very difficult for Scotland, largely because, as always happens in ‘odd numbered’ years, we have to travel to Twickenham and Paris.", /resources/images/320x200/1x/0/16480875.jpg , https://www.heraldscotland.com/sport/23337925.scotland-talent-leave-bitter-taste-galthies-mouth/
https://www.heraldscotland.com/ , "Michael Beale on how duo's freedom from Scottish football politics is helping Rangers" ,None,"Feb 22/2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/16480872.jpg , https://www.heraldscotland.com/sport/football/23337924.duos-freedom-scottish-football-politics-helping-rangers/
https://www.heraldscotland.com/ , "Musgrave in fine form as he bids to make history at World Championships" ,None,"Feb 22/2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/16480738.jpg , https://www.heraldscotland.com/sport/23337830.andrew-musgrave-seeks-make-history-world-championships/
https://www.heraldscotland.com/ , "Warren Gatland hopeful of resolution but says player strike is ‘genuine threat’" ,None,"Feb 22/2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/16479171.jpg , https://www.heraldscotland.com/sport/23338171.welsh-rugby-strike-genuine-threat-gatland-hopes-resolution/
https://www.heraldscotland.com/ , "Jurgen Klopp feels Real Madrid tie is over after Anfield hammering" ,None,"Feb 22/2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/16480912.jpg , https://www.heraldscotland.com/sport/23338166.jurgen-klopp-feels-real-madrid-tie-liverpool-hammering/
https://www.heraldscotland.com/ , "Liverpool ‘outclassed’ as Real Madrid dish out reality check – Steven Gerrard" ,None,"Feb 22/2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/16480910.jpg , https://www.heraldscotland.com/sport/23338161.real-madrid-dish-reality-check-liverpool-says-steven-gerrard/
https://www.heraldscotland.com/ , "Ian McConnell: Yes Minister doesn't have look-in as off-script Brexit stride is short" ,None,None,BUSINESS HQ, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/320x180/1x/0/16480789.jpg , https://www.heraldscotland.com/business_hq/23337847.brexit-yes-minister-doesnt-look-in-mel-stride-falls-short/
https://www.heraldscotland.com/ , "Scottish football club backer sold to fund management group" ,None,None,COMPANIES, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/320x180/1x/0/16480756.jpg , https://www.heraldscotland.com/business_hq/23337841.partick-thistle-football-club-backer-sold-fund-management-group/
https://www.heraldscotland.com/ , "Shares in Scottish housebuilder plunge amid affordable housing challenges" ,None,None,MARKETS, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/320x180/1x/0/16480719.jpg , https://www.heraldscotland.com/business_hq/23337817.springfield-shares-tumble-amid-affordable-housing-challenges/
https://www.heraldscotland.com/ , "Scotland have talent to leave bitter taste in Galthie’s mouth again - Martin Hannan" ,None,"Feb 22/2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/16480875.jpg , https://www.heraldscotland.com/sport/23337925.scotland-talent-leave-bitter-taste-galthies-mouth/
https://www.heraldscotland.com/ , "The Fixture Newsletter Stuart Kettlewell will relish Motherwell chance to prove doubters wrong ",None,"Feb 22/2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/16478434.jpg , https://www.heraldscotland.com/sport/23336651.stuart-kettlewell-will-relish-motherwell-chance-prove-people-wrong/
https://www.heraldscotland.com/ , "Late bloomers at risk of being overlooked due to conventional wisdom" ,None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/16474550.jpg , https://www.heraldscotland.com/sport/23333843.queens-parks-marijn-beuker-challenges-youth-coachings-status-quo/
https://www.heraldscotland.com/ , "Kristy Dorsey: Buy-now pay-later: Lifeline or 'legal loan shark'?" ,None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/16476580.jpg , https://www.heraldscotland.com/news/23335113.buy-now-pay-later-lifeline-legal-loan-shark/
https://www.heraldscotland.com/ , "Finnieston factor – is the restaurant bubble about to burst?" ,None,"Feb 22/2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/16480553.jpg , https://www.heraldscotland.com/life_style/food_and_drink/latest/23337707.glasgows-finnieston---hospitality-bubble-set-burst/
https://www.heraldscotland.com/ , "World-first fuel trial could cut North Sea oil and gas sector emissions" ,None,"Feb 22/2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/16480959.jpg , https://www.heraldscotland.com/business_hq/23337966.world-first-fuel-trial-cut-north-sea-oil-gas-emissions/
https://www.heraldscotland.com/ , "Opinion Rosemary Goring: Ageism – the last acceptable prejudice?" ,None,"Feb 22/2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/16479187.jpg , https://www.heraldscotland.com/politics/viewpoint/23336658.ageism---last-acceptable-prejudice/
https://www.heraldscotland.com/ ," What is today's Wordle word? February 22 2023 hints and answer" ,None,"Feb 22/2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/16146545.jpg , https://www.heraldscotland.com/news/national/uk-today/23337845.wordle-today-wordle-613-february-22-hints-todays-answer/
https://www.heraldscotland.com/ , "Hamilton set to reach Scottish stage as award-winning musical takes on UK tour" ,None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/16477471.jpg , https://www.heraldscotland.com/news/23336499.hamilton-edinburgh-musical-come-scotland-first-time/
https://www.heraldscotland.com/ , "Opinion Catriona Stewart: Only twits think sanitising Roald Dahl isn't an insult to children" ,None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/16476579.jpg , https://www.heraldscotland.com/life_style/arts_ents/23335047.censoring-roald-dahls-novels-twits-want/
https://www.heraldscotland.com/ , "Pubs in Glasgow, Greenock, Howwood and Kilsyth up for sale" ,None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/16477750.jpg , https://www.heraldscotland.com/business_hq/23335828.scotland-pubs-viking-glasgow-willow-greenock-sale/
https://www.theargus.co.uk/ , ""High rise residents without power after 'explosion' causes fire - one casualty" " ,None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article ,None,"Residents have been left without power after a fire in a high rise.", /resources/images/320x200/1x/0/16481009.jpg , https://www.theargus.co.uk/news/23338006.hove-fire-residents-without-power-blaze-high-rise/
https://www.theargus.co.uk/ , "Two-car crash on A27 - delays and queuing traffic" ,None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/16206762.jpg , https://www.theargus.co.uk/news/23338134.a27-shoreham-delays-bypass-due-two-car-crash/
https://www.theargus.co.uk/ , "Brighton 'worst in country for water quality' - water company hits back at claims" , None,"Fab 22/ 2023",None,body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/11253228.jpg , https://www.theargus.co.uk/news/23337520.brighton-worst-water-quality---water-firm-hits-back/
https://www.theargus.co.uk/ , "Trains delayed, cancelled and diverted due to points failure ",None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/13007264.jpg, https://www.theargus.co.uk/news/23338067.arundel-horsham-trains-delays-due-points-failure/
https://www.theargus.co.uk/ ," WATCH: Firefighters tackle blaze in high rise as residents are evacuated ",None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/16480739.jpg , https://www.theargus.co.uk/news/23338040.hove-fire-firefighters-tackle-high-rise-blaze/
https://www.theargus.co.uk/ , "Exclusive 'Labour not fit to run city' - Green leader says opposition divided by anti-Semitism" ,None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/16478517.jpg, https://www.theargus.co.uk/news/23336555.labour-not-fit-run-brighton-council-leader-claims/
https://www.theargus.co.uk/ ," A pet kitchen appliance? Woman seen 'walking' microwave down residential street" ,None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/16475964.jpg , https://www.theargus.co.uk/news/23334577.woman-seen-walking-microwave-brighton-street/
https://www.theargus.co.uk/ , "Live LIVE: Traffic and travel updates across Sussex on Wednesday morning" ,None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/16015132.jpg , https://www.theargus.co.uk/news/23338016.traffic-travel-across-sussex-wednesday-morning/
https://www.theargus.co.uk/ , "New £1.8m boost for electric vehicle charging points expansion" ,None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/13265618.jpg , https://www.theargus.co.uk/news/23336895.west-sussex-given-1-8m-department-transport/
https://www.theargus.co.uk/ , "Proposal to stop return of children's library fees to be discussed by councillors" ,None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/3217702.jpg , https://www.theargus.co.uk/news/23337774.labour-vow-stop-return-children-library-fees-brighton/
https://www.theargus.co.uk/ , "Sue Addis praised as 'warm and generous person' in statements read at murder trial" ,None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/12210717.jpg , https://www.theargus.co.uk/news/23336972.sue-addis-friends-pay-tribute-statements-lewes-murder-trial/
https://www.theargus.co.uk/ , "Socialist campaigners call on councillors to pass 'no cuts budget'" ,None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/12929033.jpg , https://www.theargus.co.uk/news/23337803.socialists-call-brighton-councillors-pass-no-cuts-budget/
https://www.theargus.co.uk/ , "Decision made on plans to build five houses on greenfield site amid countryside fears" ,None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/16477720.jpg, https://www.theargus.co.uk/news/23336004.planning-inspector-rejects-rural-housing-scheme-near-hailsham/
https://www.theargus.co.uk/ , "New housing scheme launched to help care leavers live independently ",None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> div --> article --> div ,None, /resources/images/128x85/1x/0/16479066.jpg , https://www.theargus.co.uk/news/23323287.west-sussex-county-council-launches-house-project-crawley/
https://www.theargus.co.uk/ , "Fatboy Slim talks DJing as a dad, 14 years of sobriety and much more on new podcast" ,None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> div --> article --> div ,None, /resources/images/128x85/1x/0/16478669.jpg , https://www.theargus.co.uk/news/23336615.fatboy-slim-features-new-podcast-rockwater-sophie-corbett/
https://www.theargus.co.uk/ , "Developer wants to spend £450k on public art at 800 home development" ,None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> div --> article --> div ,None, /resources/images/128x85/1x/0/16477909.jpg, https://www.theargus.co.uk/news/23336145.moda-living-wants-install-public-art-hove-development/
https://www.theargus.co.uk/ , "In pictures: You sent us the best photos of your furry friends ",None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> div --> article --> div ,None, /resources/images/128x85/1x/0/16480025.jpg , https://www.theargus.co.uk/news/23337124.pictures-beautiful-pets-across-sussex/
https://www.theargus.co.uk/ , "UKRAINE: ONE YEAR ON City welcomes hundreds of Ukrainian refugees since start of war, figures reveal ",None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> div --> article --> div ,None, /resources/images/128x85/1x/0/13519010.jpg , https://www.theargus.co.uk/news/23337866.brighton-welcomes-hundreds-ukrainians-since-start-war/
https://www.theargus.co.uk/ , "'Time to listen to Just Stop Oil before it's too late'" ,None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> div --> article --> div ,None, /resources/images/128x85/1x/0/16478212.jpg , https://www.theargus.co.uk/news/23336302.time-listen-just-stop-oil-late/
https://www.theargus.co.uk/ , "Live: 'The Pietro I knew isn't the person who did this' - murder trial told" ,None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> div --> article --> div ,None, /resources/images/128x85/1x/0/16477506.jpg , https://www.theargus.co.uk/news/23335544.sue-addis-live-updates-second-day-murder-trial/
https://www.theargus.co.uk/ , "Live traffic and travel news for Sussex on Tuesday morning - crash on M23" ,None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> div --> article --> div ,None, /resources/images/128x85/1x/0/16015132.jpg , https://www.theargus.co.uk/news/23335289.sussex-traffic-travel-news-tuesday-february-21/
https://www.theargus.co.uk/ , "Rishi Sunak condemns editing Roald Dahl's books to remove 'offensive' language" ,None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> div --> article --> div ,None, /resources/images/128x85/1x/0/16475215.jpg , https://www.theargus.co.uk/news/23335452.changes-roald-dahl-books-condemned-rishi-sunak/
https://www.theargus.co.uk/ , "Redesign of shopping square will transform the area with a facelift after cash boost" ,None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> div --> article --> div ,None, /resources/images/128x85/1x/0/16477647.jpg , https://www.theargus.co.uk/news/23335953.southwick-square-600-000-cash-boost-redesign/
https://www.theargus.co.uk/ ," Fire erupts at block of flats - residents scream 'get out' as they hear 'explosion'" ,None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> div --> article --> div ,None, /resources/images/128x85/1x/0/16480737.jpg , https://www.theargus.co.uk/news/23337839.hove-fire-blaze-erupts-block-flats-firefighters-scene/
https://www.theargus.co.uk/ ," Fourth person arrested in connection with teen's murder in town centre" ,None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> div --> article --> div ,None, /resources/images/128x85/1x/0/16476816.jpg , https://www.theargus.co.uk/news/23337595.crawley-murder-fourth-person-arrested-police-confirm/
https://www.theargus.co.uk/ ," Hundreds without power following sudden outage across city" ,None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> div --> article --> div ,None, /resources/images/128x85/1x/0/13588192.jpg ,https://www.theargus.co.uk/news/23337858.homes-without-power-across-hove-sudden-outage/ 
https://www.theargus.co.uk/ ," Sussex MP has laptop containing sensitive strike information stolen from bar ",None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> div --> article --> div ,None, /resources/images/128x85/1x/0/16366832.jpg , https://www.theargus.co.uk/news/23337527.bexhill-mp-huw-merriman-laptop-stolen-covent-garden-bar/
https://www.theargus.co.uk/ ," 'I swapped my Greggs diet for a seafront sauna and some delicious hotel culinary'" ,None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> div --> article --> div ,None, /resources/images/128x85/1x/0/16480155.jpg , https://www.theargus.co.uk/news/23337437.samphire-sauna-port-hotel-eastbourne-review/
https://www.theargus.co.uk/ , "First headline acts for Pride festival to be announced next week, organisers say" ,None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> div --> article --> div ,None, /resources/images/128x85/1x/0/14344783.jpg , https://www.theargus.co.uk/news/23337312.brighton-pride-headline-acts-announced-next-week/
https://www.theargus.co.uk/ , "'You're putting your baby at risk' - midwife in appeal to couple last seen in Sussex ",None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> div --> article --> div ,None, /resources/images/128x85/1x/0/16408167.jpg , https://www.theargus.co.uk/news/23337208.midwife-makes-appeal-missing-couple-last-seen-newhaven/
https://www.theargus.co.uk/ , "Updated Watch: Moment Sue Addis' grandson was arrested for murder - trial shown bodycam video" ,None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> div --> article --> div ,None, /resources/images/128x85/1x/0/16479574.jpg , https://www.theargus.co.uk/news/23336449.sue-addis-grandson-calm-arrest-lewes-murder-trial-hears/
https://www.theargus.co.uk/ , "Patient Enciso will hope for cup chance after his double strike " ,None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> article ,"Julio Enciso is hoping for an FA Cup chance after his first Albion double strike.", /resources/images/320x200/1x/0/16480545.jpg , https://www.theargus.co.uk/sport/23337709.brightons-julio-enciso-get-chance-fa-cup/
https://www.theargus.co.uk/ , "Goals to flow for Mac Allister - or will he drop back again?" ,None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/16480585.jpg , https://www.theargus.co.uk/sport/23337716.alexis-mac-allister-getting-chances-score-brighton/
https://www.theargus.co.uk/ , "This is when Albion will visit Bournemouth and (possibly) host Man City" ,None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/16427372.jpg , https://www.theargus.co.uk/sport/23337655.brighton-dates-bournemouth-man-city-forest-games/
https://www.theargus.co.uk/ , "FANS' VIEWS Fans find Albion defeat tough to take - but believe the goals will flow again soon" ,None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/16478198.jpg , https://www.theargus.co.uk/sport/23336297.verdicts-1-0-home-defeat-fulham-quest-goals/
https://www.theargus.co.uk/ , "Two for Enciso as he takes his chance to shine with under-21s" ,None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/16477422.jpg , https://www.theargus.co.uk/sport/23335439.julio-enciso-scores-two-brighton-under-21s-beat-blackburn/
https://www.theargus.co.uk/ , "Veltman: This club could cope with Europe - but there is a long way to go" ,None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/16425514.jpg , https://www.theargus.co.uk/sport/23334903.ex-ajax-man-joel-veltman-looks-brightons-europe-ambition/
https://www.theargus.co.uk/ , "Borough are learning how to get the best from their young Southampton striker" ,None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/16477143.jpg , https://www.theargus.co.uk/sport/23335643.southampton-teen-luke-pearce-shines-eastbourne-boroough/
https://www.theargus.co.uk/ , "Warren Gatland hopeful of resolution but says player strike is ‘genuine threat’" ,None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/16479171.jpg , https://www.theargus.co.uk/sport/national/23336847.warren-gatland-hopeful-resolution-says-player-strike-genuine-threat/
https://www.theargus.co.uk/ , "Football rumours: N’Golo Kante nears return with one eye on new Chelsea deal" ,None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/16481026.jpg , https://www.theargus.co.uk/sport/national/23338027.football-rumours-ngolo-kante-nears-return-one-eye-new-chelsea-deal/
https://www.theargus.co.uk/ , "Jack Leach: England carving own path as they hunt seventh straight Test win" ,None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/16480985.jpg, https://www.theargus.co.uk/sport/national/23337979.new-zealands-blair-tickner-saw-lives-flipped-upside-down-cyclone/
https://www.theargus.co.uk/ , ""New Zealand’s Blair Tickner saw ‘lives being flipped upside down’ by cyclone" ,None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/16480976.jpg , https://www.theargus.co.uk/sport/national/23337991.jack-leach-england-carving-path-hunt-seventh-straight-test-win/
https://www.theargus.co.uk/ , Jurgen Klopp feels Real Madrid tie is over after Anfield hammering" ,None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/16480912.jpg , https://www.theargus.co.uk/sport/national/23337941.jurgen-klopp-feels-real-madrid-tie-anfield-hammering/
https://www.theargus.co.uk/ , "Developer wants to spend £450k on public art at 800 home development ",None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/16477909.jpg , https://www.theargus.co.uk/news/23336145.moda-living-wants-install-public-art-hove-development/
https://www.theargus.co.uk/ , "Rishi Sunak condemns editing Roald Dahl's books to remove 'offensive' language ",None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/16475215.jpg , https://www.theargus.co.uk/news/23335452.changes-roald-dahl-books-condemned-rishi-sunak/
https://www.theargus.co.uk/ , "Coronation Street star Michelle Keegan cast in new Harlan Coben Netflix thriller ",None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> ul --> li , None,None, https://www.theargus.co.uk/news/23335392.coronation-streets-michelle-keegan-cast-new-netflix-thriller/
https://www.theargus.co.uk/ , "What is today's Wordle word? February 21 2023 hints and answer ",None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> ul --> li , None,None, https://www.theargus.co.uk/news/23335337.wordle-today-wordle-612-february-21-hints-todays-answer/
https://www.theargus.co.uk/ , "ITV confirms screen times for last-ever episodes of Endeavour" ,None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> ul --> li ,None,None, https://www.theargus.co.uk/news/23335333.itv-endeavour-times-confirmed-last-ever-episodes/
https://www.theargus.co.uk/ , "Redesign of shopping square will transform the area with a facelift after cash boost" ,None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/16477647.jpg , https://www.theargus.co.uk/news/23335953.southwick-square-600-000-cash-boost-redesign/
https://www.theargus.co.uk/ , "Recruitment consultant describes his job as 'like being a football agent'" ,None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> ul --> li ,None,None, https://www.theargus.co.uk/news/23327292.eastbourne-recruitment-consultant-compares-job-football-agent/
https://www.theargus.co.uk/ , "Chicken Shop Date? Morley's to open new restaurant in the city" ,None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> ul --> li ,None,None, https://www.theargus.co.uk/news/23333231.morleys-open-new-restaurant-brightons-st-jamess-street/
https://www.theargus.co.uk/ , "New college to offer scholarships to 'academically aspirational' students" ,None,None,None, body --> div --> div --> div --> div --> div --> section --> div --> ul --> li ,None,None, https://www.theargus.co.uk/news/23323531.oxford-international-college-brighton-offers-scholarships/
https://www.theargus.co.uk/ , "Blair and Hague unite in push for new ‘digital IDs’" ,None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x89/1x/0/16481230.jpg , https://www.theargus.co.uk/news/national/23338222.blair-hague-unite-push-new-digital-ids/
https://www.theargus.co.uk/ , "Coalition of health and fitness bodies call for greater energy support" ,None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/16481157.jpg , https://www.theargus.co.uk/news/national/23338153.coalition-health-fitness-bodies-call-greater-energy-support/
https://www.theargus.co.uk/ , "Extensive archive of David Bowie’s life and work to be made public in 2025" ,None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/16481058.jpg , https://www.theargus.co.uk/news/national/23338061.extensive-archive-david-bowies-life-work-made-public-2025/
https://www.theargus.co.uk/ , "Lloyds Bank quarterly profits double as borrowing costs rise" ,None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/16481036.jpg , https://www.theargus.co.uk/news/national/23338043.lloyds-bank-quarterly-profits-double-borrowing-costs-rise/
https://www.theargus.co.uk/ , "Avanti West Coast launches WhatsApp service for disabled passengers" ,None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/16381688.jpg , https://www.theargus.co.uk/news/national/23337945.avanti-west-coast-launches-whatsapp-service-disabled-passengers/
https://www.theargus.co.uk/ , "Ash Regan says she supports right to equal marriage" ,None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/16481016.jpg , https://www.theargus.co.uk/news/national/23338014.ash-regan-says-supports-right-equal-marriage/
https://www.theargus.co.uk/ , "Maxine Peake hails local theatres as ‘lifeblood’ of communities" ,None,"Fab 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/16480950.jpg , https://www.theargus.co.uk/news/national/23337959.maxine-peake-hails-local-theatres-lifeblood-communities/
https://www.yorkpress.co.uk/news/ , "York man set for liver transplant in Turkey after NHS no longer willing to do op"  ,None,"Feb 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article ,None, /resources/images/320x200/1x/47/16479451.jpg , https://www.yorkpress.co.uk/news/23337194.almost-40k-raised-fund-musician-don-jacksons-liver-operation/
https://www.yorkpress.co.uk/news/ , "Rise in knife crime sentences in North Yorkshire - campaigner warns over dangers" ,None,"Feb 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/16477936.jpg , https://www.yorkpress.co.uk/news/23336211.rise-knife-crime-north-yorkshire---selby-author-urges-education/
https://www.yorkpress.co.uk/news/ , "Labour pledges over free school meals and blue badge ban reversal in York" ,None,"Feb 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/14380675.jpg, https://www.yorkpress.co.uk/news/23338385.york-labour-pledges-free-school-meals-blue-badge-ban-reversal/
https://www.yorkpress.co.uk/news/ , "£1bn-plus power plant and battery storage project for North Yorkshire" ,None,"Feb 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/16481380.jpg , https://www.yorkpress.co.uk/news/23338366.eggboprough-site-set-power-plant-battery-storage-scheme/
https://www.yorkpress.co.uk/news/ , "Top Yorkshire band to headline event at York Racecourse" ,None,"Feb 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/16481246.jpg , https://www.yorkpress.co.uk/news/23338253.human-league-headlines-music-showcase-friday/
https://www.yorkpress.co.uk/news/ , "Call for York people to feature on fifth series of popular TV show" ,None,"Feb 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/13101779.jpg , https://www.yorkpress.co.uk/news/23338197.call-york-people-feature-fifth-series-skin-e/
https://www.yorkpress.co.uk/news/ , "Rachael Maskell Labour is now the party of law and order ",None,"Feb 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/16481154.jpg, https://www.yorkpress.co.uk/news/23338150.labour-now-party-law-order/
https://www.yorkpress.co.uk/news/ , "York takeaway owner caught thief who snatched £300 cash from his till" ,None,"Feb 22/ 2023",None, body --> div --> div --> div --> div --> div --> section --> div --> article --> div ,None, /resources/images/128x85/1x/0/16477232.jpg , https://www.yorkpress.co.uk/news/23335724.philip-noble-stole-cash-till-pizza-time-clifton-york/
